business_status,geometry,icon,icon_background_color,icon_mask_base_uri,name,photos,place_id,plus_code,rating,reference,scope,types,user_ratings_total,vicinity,permanently_closed,price_level,opening_hours
OPERATIONAL,"{'location': {'lat': 37.2812413, 'lng': -121.8379634}, 'viewport': {'northeast': {'lat': 37.2826587302915, 'lng': -121.8364677197085}, 'southwest': {'lat': 37.2799607697085, 'lng': -121.8391656802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Ladygomitas y Misterbirria,"[{'height': 1350, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111699836545251295150"">Logan Mathew Jung</a>'], 'photo_reference': 'AW30NDz9_-vx5917mzxT3vuJmRCzH4wgTLeJvMbW6WgE_Dp_QudoOtsjsG0B5sX9EKDd5p2MmjEtW_yP6oeneD3IYcp7oD5tumowcDnW1ncl9hHePU890CtJCdyqnQqGUnwV3nCVMmxmo2rJ-w68ciXQLNLHQkL_YZaKAfWF8h9CS0SKRV92', 'width': 1080}]",ChIJvV8Vk2MzjoAR8uMVj7fTwF4,"{'compound_code': '75J6+FR San Jose, CA, USA', 'global_code': '849W75J6+FR'}",4.0,ChIJvV8Vk2MzjoAR8uMVj7fTwF4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",9.0,"3930 Monterey Highway, San Jose",,,{'open_now': False}
CLOSED_TEMPORARILY,"{'location': {'lat': 37.2782093, 'lng': -121.8371673}, 'viewport': {'northeast': {'lat': 37.2794016302915, 'lng': -121.8359106697085}, 'southwest': {'lat': 37.2767036697085, 'lng': -121.8386086302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Appetite House,"[{'height': 957, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102085634439357917973"">Appetite House</a>'], 'photo_reference': 'AW30NDwVAWbTn4X2XB4V59Dvwnva33Q6ACfswa3M_p8jC9YRnpQJkJJG4m7BXMd0lkd8olCkoLqRWToEeA9TmIiwfQ0a9P1_XKm6Zm4FgYmV23wHV5ekuifvCtn4j_wJiWza9e6_DY-KwyyS7b6fnlG5g5kE9k1pSuAtBYSxaH0wUuk7SlJV', 'width': 1701}]",ChIJN_SiY54zjoARP4_pLMR8NXk,"{'compound_code': '75H7+74 San Jose, CA, USA', 'global_code': '849W75H7+74'}",5.0,ChIJN_SiY54zjoARP4_pLMR8NXk,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",4.0,"4200 The Woods Drive, San Jose",True,,
OPERATIONAL,"{'location': {'lat': 37.2946584, 'lng': -121.8336246}, 'viewport': {'northeast': {'lat': 37.2959421802915, 'lng': -121.8323840697085}, 'southwest': {'lat': 37.2932442197085, 'lng': -121.8350820302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Eat Eat Crawfish,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113329887478540463534"">Kiara-Jolie Truong</a>'], 'photo_reference': 'AW30NDwXXDhJoXm-6r90NO34_32h6fYMCoYjVsmgJPmpb-zO4dDfND3G9yq5q5TIwibZdYZtR8ysnehRlPwq6WC6x9NuNqHY8ilpAce3ASwZGNfRBS9Ji_uhflB68u6kxCwbIS03jnSHRNKYenx699b5H2GZxuHeHrQyU1fkjWdrKBGcZSdD', 'width': 4032}]",ChIJR1EZZiIzjoARISyUX9BkBIA,"{'compound_code': '75V8+VH San Jose, CA, USA', 'global_code': '849W75V8+VH'}",4.0,ChIJR1EZZiIzjoARISyUX9BkBIA,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",48.0,"3126 Senter Road, San Jose",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2998843, 'lng': -121.824297}, 'viewport': {'northeast': {'lat': 37.30130328029151, 'lng': -121.8228354697085}, 'southwest': {'lat': 37.29860531970851, 'lng': -121.8255334302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Back A Yard Caribbean Grill,"[{'height': 1240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106376655468137145820"">Hải Cao Minh</a>'], 'photo_reference': 'AW30NDyQdmAafNjbpFo49RjU1WWPSFtq3D-5vHMW-u1wpcwkA7PI7jhY2-zP6hKHGd6k-45-Ia8w4WdfwaYErzGLXErGUtrDoh_6ONEI21xVER-O238sjpfC5-MrQk-Lr6iDTATuVSBW2pv9W4D5y3o257eBlnrE7Jorca5otd8gGGU2ZyBI', 'width': 1656}]",ChIJZ8W98mIyjoARmj6E8X3EnGg,"{'compound_code': '75XG+X7 San Jose, CA, USA', 'global_code': '849W75XG+X7'}",4.5,ChIJZ8W98mIyjoARmj6E8X3EnGg,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",422.0,"1011 Capitol Expressway, San Jose",,2.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.30116899999999, 'lng': -121.8224316}, 'viewport': {'northeast': {'lat': 37.30247758029149, 'lng': -121.8211815697085}, 'southwest': {'lat': 37.2997796197085, 'lng': -121.8238795302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,PhoTastic,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/116155913707969278021"">PhoTastic</a>'], 'photo_reference': 'AW30NDxO1BqFPaDHYIHpisQBm5X2lteqFib_zByh5HbONE2Sd1UlYGVNIPQ2TsDdN13MXeTiVgYJJnAztvmUfmuuER5PEq_7TjJ9z5MbzKdXhPuifZEOLJf7AzRSJF-9kVAJlm2hDtORzaTH3Wno3SPJb6CVsgdTUx_TY_m1VcmEzfz0ezLB', 'width': 4032}]",ChIJ74bGGCAzjoARVQqQAcYcQSQ,"{'compound_code': '852H+F2 San Jose, CA, USA', 'global_code': '849W852H+F2'}",4.4,ChIJ74bGGCAzjoARVQqQAcYcQSQ,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",65.0,"1069 Capitol Expressway, San Jose",,,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.30134400000001, 'lng': -121.8223791}, 'viewport': {'northeast': {'lat': 37.3025877802915, 'lng': -121.8209302697085}, 'southwest': {'lat': 37.29988981970851, 'lng': -121.8236282302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Bonchon Silver Creek,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101396613469860707162"">Daniela Munoz</a>'], 'photo_reference': 'AW30NDxw1K-Qq0fOtpB8ina4kk7wOUzgPLmcbEXs3zMepRdMB8WxfHgj2tXwnOQ96TQy_4-Jilw9385FmEGoh00saX37VHqM1zfXkf5wEdOt0v3FW9GSOxJiK_4Hms_3W6AKGzvKvi3KTjsYfuNLyhuCfPoG6uzVKVOEleCXfwSJtU8PXNzn', 'width': 1920}]",ChIJ2Q00QKQzjoARnuawghLOfSI,"{'compound_code': '852H+G2 San Jose, CA, USA', 'global_code': '849W852H+G2'}",3.7,ChIJ2Q00QKQzjoARnuawghLOfSI,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",466.0,"1071 East Capitol Expressway, San Jose",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2672523, 'lng': -121.8323305}, 'viewport': {'northeast': {'lat': 37.26859513029149, 'lng': -121.8308361197085}, 'southwest': {'lat': 37.2658971697085, 'lng': -121.8335340802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Kampai Sushi & Grill,"[{'height': 384, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114353969601349172999"">Kampai Sushi &amp; Grill</a>'], 'photo_reference': 'AW30NDw58wc9K9ZQwXdXsc9DKT_RIqKYRCIJYkS0-s-w2GgQ5k0tZfH1DHcOTYAGJmbX9LUmuFjd6TZ_u0SPMPQTjCEpZcED91-fURSj8aIQoD_eNCC55hewTGhZhZezAPqAQr4f5BJAjJvoQ9TYEK_R0US1x-S_kYYNWYyzIeuXSvbjFNvn', 'width': 512}]",ChIJewx-jBgyjoARi_UjJT3X_qI,"{'compound_code': '7589+W3 San Jose, CA, USA', 'global_code': '849W7589+W3'}",4.3,ChIJewx-jBgyjoARi_UjJT3X_qI,GOOGLE,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",148.0,"171 Branham Lane #3, San Jose",,2.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.26718109999999, 'lng': -121.8322813}, 'viewport': {'northeast': {'lat': 37.2685494302915, 'lng': -121.8308116197085}, 'southwest': {'lat': 37.26585146970851, 'lng': -121.8335095802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,WING STOP,,ChIJZ-aFixgyjoARtSLcbQhMJi4,"{'compound_code': '7589+V3 San Jose, CA, USA', 'global_code': '849W7589+V3'}",,ChIJZ-aFixgyjoARtSLcbQhMJi4,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",,United States,,,
OPERATIONAL,"{'location': {'lat': 37.262961, 'lng': -121.813645}, 'viewport': {'northeast': {'lat': 37.26415713029149, 'lng': -121.8124235697085}, 'southwest': {'lat': 37.26145916970849, 'lng': -121.8151215302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Puro Michoacán Restaurant,"[{'height': 4080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/114778572955289789633"">James S. Bowser</a>'], 'photo_reference': 'AW30NDzzn6pm2qVKb0L-RfdJz9W8kkfLX_AAyFFubSI3xbOj85cZw_9h5ij8XuWcH6wyxG90Pi2W4YaNB7cXnFcL5sS-eJdAXFKQIKEOXceh0sHwYmDmqNpIwSK1JfUwjDjBA93uizBqAd4R_h8Wcu7FTtL_Cm9JVfa5CZkUDb94jfa1_gk2', 'width': 3060}]",ChIJmeSL-P4xjoARiSnSzupAcNs,"{'compound_code': '757P+5G San Jose, CA, USA', 'global_code': '849W757P+5G'}",4.2,ChIJmeSL-P4xjoARiSnSzupAcNs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",249.0,"5138 Monterey Highway a, San Jose",,2.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2908933, 'lng': -121.8408044}, 'viewport': {'northeast': {'lat': 37.29213773029149, 'lng': -121.8393419697085}, 'southwest': {'lat': 37.2894397697085, 'lng': -121.8420399302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Rollin’ Oaxaca,"[{'height': 1276, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104928936011567837549"">Rollin’ Oaxaca</a>'], 'photo_reference': 'AW30NDw6BQSjLFd-SlGJgP0Tejz4_7rb2lC_SV0RQf6Uk0ZCEfJMCcjp1Da4Ay2wPUOqyrOjUZVCmQmSkxP0F3ICl9dx73AGfIecIqTqeafSTHU-JQPslWBtC5hF_bACvL_bM83Y6ucQ2oioxQV6grisDWYmlppVIZ1TMJw_7F7tScVka5VD', 'width': 1284}]",ChIJiSqIqdQzjoAR8eKuSHUUpKs,"{'compound_code': '75R5+9M San Jose, CA, USA', 'global_code': '849W75R5+9M'}",5.0,ChIJiSqIqdQzjoAR8eKuSHUUpKs,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",7.0,"271 Southside Drive, San Jose",,,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.2964414, 'lng': -121.8372569}, 'viewport': {'northeast': {'lat': 37.2980567802915, 'lng': -121.8357747197085}, 'southwest': {'lat': 37.2953588197085, 'lng': -121.8384726802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Lo Banh Cuon Thanh Tri,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111374996014426976165"">Rajesh Parekh</a>'], 'photo_reference': 'AW30NDyiCDTFpQq-YoRhus7wOqSbN17hacNThiKYxe76mezbeECxJPWltNPk0cf2qsL1SmiHoAE5FlNl0wtAkP3MAfknt5cZ_tUiD50YVcXxotwrih0oZ6tWyYH4AXDXrLen62eRXuCE8IvkXu4wLViwDMCp8p5DooMgKvnlU__PXbWGQwKD', 'width': 4032}]",ChIJvZAvbl8yjoARtQWNe6PIP_8,"{'compound_code': '75W7+H3 San Jose, CA, USA', 'global_code': '849W75W7+H3'}",3.3,ChIJvZAvbl8yjoARtQWNe6PIP_8,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",8.0,"2955 Senter Road #50, San Jose",,,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.2965177, 'lng': -121.8373019}, 'viewport': {'northeast': {'lat': 37.29802163029149, 'lng': -121.8357174697085}, 'southwest': {'lat': 37.29532366970849, 'lng': -121.8384154302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Vinh Khang 4,"[{'height': 1240, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106376655468137145820"">Hải Cao Minh</a>'], 'photo_reference': 'AW30NDwxqRGMZIvLJOR01tB08hwaZlNNlssJLKFqrdUIoiYgWa4g6CcDiiiiQ02sTLPkqw2JNjIJHwJHxMAtawXeaVU3uUCZk5ueDDOWQckmARtZdm5NZcKXljJiVX8aaGoPJ5fqmK8YBcTA0d4C61LRwimKpenjoU0GWqLPgkf7DmaOTvl7', 'width': 1656}]",ChIJvZAvbl8yjoARIjElaV4g6fE,"{'compound_code': '75W7+J3 San Jose, CA, USA', 'global_code': '849W75W7+J3'}",3.0,ChIJvZAvbl8yjoARIjElaV4g6fE,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",3.0,"2955 Senter Road # 80, San Jose",,,
OPERATIONAL,"{'location': {'lat': 37.36483149999999, 'lng': -121.7640765}, 'viewport': {'northeast': {'lat': 37.36621678029149, 'lng': -121.7626515197085}, 'southwest': {'lat': 37.36351881970849, 'lng': -121.7653494802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,The Grandview Restaurant,"[{'height': 1367, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106791565179683149131"">Mount Hamilton Grandview Restaurant</a>'], 'photo_reference': 'AW30NDx7uWryWar774Je8HyHWuNOvimji8YrPECwPimIhJKcev-zqOMdDwXkN8r-HmmWRyVdXmxQsZm_jZLytqZicZRR_w3c2ZA5vwPfAStt_sdIeweEKqcMc5DVGsb6tBpyTj97eq627OqmGVQvU17rxHYGVu4VJdVPxgS-EhcWbfuaybG1', 'width': 2048}]",ChIJvSL3urYrjoARUHY44YlujEY,"{'compound_code': '967P+W9 Mount Hamilton, CA, USA', 'global_code': '849W967P+W9'}",4.4,ChIJvSL3urYrjoARUHY44YlujEY,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",1266.0,"15005 Mount Hamilton Road, Mount Hamilton",,4.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.314227, 'lng': -121.77323}, 'viewport': {'northeast': {'lat': 37.3155131802915, 'lng': -121.7718031197085}, 'southwest': {'lat': 37.3128152197085, 'lng': -121.7745010802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Village Grill,"[{'height': 2988, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117561908927022920068"">Village Grill</a>'], 'photo_reference': 'AW30NDxnlwyxKy69Nk1dmYpf4r9nqEIdE8wKE8nInISpQdhUMI7kvmtBauIncTPkvoSQ1K4EDrkvlsAiykchPsO5yQ37rVmjss8EtWZYY-opms6h1X4JWj3J2tUBs4b2gCk2o8iEQ0j0iDMYqYN0YksKIDdqnqYeN222p0vbxeTos5Ox3kHh', 'width': 5312}]",ChIJsSB7paktjoARQkvhs1bkjTI,"{'compound_code': '867G+MP San Jose, CA, USA', 'global_code': '849W867G+MP'}",4.4,ChIJsSB7paktjoARQkvhs1bkjTI,GOOGLE,"['restaurant', 'food', 'point_of_interest', 'establishment']",486.0,"4075 Evergreen Village Square #120, San Jose",,2.0,{'open_now': False}
OPERATIONAL,"{'location': {'lat': 37.314233, 'lng': -121.773297}, 'viewport': {'northeast': {'lat': 37.3155018302915, 'lng': -121.7719358197085}, 'southwest': {'lat': 37.3128038697085, 'lng': -121.7746337802915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,Subway,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106641835717527915105"">Roman Nahal</a>'], 'photo_reference': 'AW30NDzvBODgDytXkEmTKb_VDSre5MFNDTUlw65JH-pXarn0HVYXYpTS7AGSP40y6N4OYe_DGVlH66OxOUwRWWlthvsPls6IEU9InPw8CsrefOlmZgDgkRVuclcVhpD8Yjytj6xgOcEGwlVhxHS4EsaY7HT6RVnABKXMG92sQgoda8sPX7Hc', 'width': 4032}]",ChIJr4FMq6ktjoARlHtg7GbcZEQ,"{'compound_code': '867G+MM San Jose, CA, USA', 'global_code': '849W867G+MM'}",3.3,ChIJr4FMq6ktjoARlHtg7GbcZEQ,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",66.0,"4075 Evergreen Village Square Building C, Suite 130, San Jose",,1.0,{'open_now': True}
OPERATIONAL,"{'location': {'lat': 37.313198, 'lng': -121.773819}, 'viewport': {'northeast': {'lat': 37.3145778302915, 'lng': -121.7723220697085}, 'southwest': {'lat': 37.3118798697085, 'lng': -121.7750200302915}}}",https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/restaurant-71.png,#FF9E67,https://maps.gstatic.com/mapfiles/place_api/icons/v2/restaurant_pinlet,RAMEN OSAKA,"[{'height': 2268, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/113112284240927712156"">A.S.K Tutorials And More</a>'], 'photo_reference': 'AW30NDyDp3l7gqXODp5e2kuDYHytwKGfPy_Mg3MhyOxGCDtZP00Iu5Qggr37T4MWqk2RrjOh7qA0KSsE3O3yUpBAc5_DpqE76u1hrMGQpHr6ITkUULewjIkEO3MN9Jjh84VhY3F2fEGBkTlaTmCHhw1Ply9TbhixjezOmFh5Q-AYQjN2jsv3', 'width': 4032}]",ChIJhwXQ4qgtjoARjNNYRi-u4C8,"{'compound_code': '867G+7F San Jose, CA, USA', 'global_code': '849W867G+7F'}",3.9,ChIJhwXQ4qgtjoARjNNYRi-u4C8,GOOGLE,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",317.0,"4035 Evergreen Village Square #40, San Jose",,2.0,{'open_now': False}
